status_id,permalink,created_time,share_text,image_text_py,image_text_ms,ms_cv_caption,clarifai_tags,clarifai_tags_prob,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1771823363118098,https://www.facebook.com/1405630409737397_1771823363118098,18/05/2017 20:00,Just a little bit.,"me: I'm not dramatic
also me:","me: I'm not dramatic
also me:",a man and a woman taking a selfie,"isolated,woman,people,adult,horizontal,bill,man,banner,child,paper,fun,business,indoors,fashion,young,cute,adolescent,happiness,portrait,funny","0.9699832,0.9697033,0.964701,0.9355986,0.9343201,0.9226986,0.9169394,0.91001415,0.9048672,0.89924777,0.87678075,0.85612667,0.8539802,0.8524101,0.8473518,0.8342213,0.8275277,0.8178545,0.81667614,0.8131623",1,1,0,0,2,0
1405630409737397_1786316508335450,https://www.facebook.com/1405630409737397_1786316508335450,20/06/2017 2:00,Just a little bit.,"me: I'm not dramatic
also me:","me: I'm not dramatic
also me:",a man and a woman taking a selfie,"isolated,woman,people,adult,horizontal,bill,man,banner,child,paper,fun,business,indoors,fashion,young,cute,adolescent,funny,happiness,portrait","0.96996033,0.969226,0.9647695,0.9348843,0.93428755,0.9223317,0.91767395,0.90894693,0.9063869,0.8999027,0.8766186,0.8571979,0.85286236,0.85183126,0.8440744,0.83361197,0.8268078,0.8165453,0.81605196,0.8143213",1,0,1,1,2,32
1405630409737397_1802178000082634,https://www.facebook.com/1405630409737397_1802178000082634,18/07/2017 2:00,Just a little bit.,"me: I'm not dramatic
also me:","me: I'm not dramatic
also me:",a man and a woman taking a selfie,"horizontal,people,isolated,woman,child,adult,bill,paper,collage,man,banner,indoors,business,togetherness,friendship,happiness,fun,illustration,bed,adolescent","0.9750608,0.972403,0.95080185,0.9507028,0.94370794,0.93668103,0.91819155,0.9129957,0.9089381,0.89464027,0.89245784,0.88627845,0.87542593,0.8617474,0.8514749,0.84802175,0.84396255,0.82944465,0.81505287,0.81304",1,0,1,2,2,28
1405630409737397_1631024333864669,https://www.facebook.com/1405630409737397_1631024333864669,9/08/2016 11:00,Every time we go out.,"me: I'm not drinking tonight
also me:","me: I'm not drinking tonight
also me:",a man and a woman pose for a picture,"man,people,indoors,horizontal,adult,woman,celebration,togetherness,elderly,service,fun,ceremony,religion,love,spirituality,surprise,business,family,friendship,cooking","0.9871668,0.9845973,0.977432,0.9713972,0.9635668,0.9546881,0.9342417,0.9202305,0.9133259,0.89790314,0.8874194,0.8838126,0.86335826,0.85768247,0.84141886,0.8409599,0.8290969,0.82870704,0.819187,0.7988396",1,1,0,0,2,0
1405630409737397_1728468034120298,https://www.facebook.com/1405630409737397_1728468034120298,25/02/2017 1:00,You never know.,"me: I'm not drinking tonight
also me:","me: I'm not drinking tonight
also me:",Shakira posing for a picture,"woman,nature,fashion,pretty,hair,summer,outdoors,young,cute,relaxation,people,beautiful,glamour,portrait,sexy,elegant,horizontal,leisure,looking,eye","0.98583895,0.97414434,0.95916367,0.94923013,0.9479878,0.9354453,0.93489707,0.9316363,0.911692,0.9116851,0.8981272,0.8976766,0.89135706,0.88851655,0.87729305,0.8532301,0.8494022,0.83568,0.8244387,0.81034565",1,0,1,1,2,200
1405630409737397_1742772599356508,https://www.facebook.com/1405630409737397_1742772599356508,24/03/2017 2:00,You never know.,"me: I'm not drinking tonight
also me:","me: I'm not drinking tonight
also me:",Shakira posing for a picture,"woman,nature,fashion,pretty,hair,summer,outdoors,young,relaxation,cute,people,glamour,beautiful,portrait,horizontal,sexy,elegant,leisure,looking,fun","0.9849159,0.9731772,0.9556755,0.9463654,0.9446291,0.9350138,0.9349033,0.9290906,0.9144685,0.90883845,0.89394903,0.8804086,0.8798026,0.8768611,0.8681096,0.8627179,0.85631824,0.844656,0.83046305,0.8086575",1,0,1,2,2,27
1405630409737397_1714770148823420,https://www.facebook.com/1405630409737397_1714770148823420,28/01/2017 1:00,We all have that friend.,"me: I'm not drunk
also me:
NO M¡S UN POQUITO","me: I'm not drunk
also me:
NO M¡S UN POQUITO",person brushing the teeth,"indoors,adult,horizontal,people,woman,family,sofa,relaxation,sit,man,happiness,technology,togetherness,couple,cheerful,love,child,enjoyment,house,bonding","0.99625087,0.9947836,0.9881005,0.98616326,0.9832214,0.98126435,0.97630626,0.97594786,0.95346916,0.94161355,0.93019414,0.9259558,0.91950357,0.9088582,0.9025141,0.9003625,0.8852906,0.87684286,0.8732142,0.8721731",0,1,0,,,
1405630409737397_1738332419800526,https://www.facebook.com/1405630409737397_1738332419800526,16/03/2017 15:00,Magic words.,"me: I'm not hungry
dad: traje tacos
me:","me: I'm not hungry
dad: traje tacos
me:",a cat that is in the air,"animal,nature,illustration,horizontal,wildlife,danger,kitten,motion,desktop,tail,water,bird,freedom,isolated,art,image,fly,cat,cute,disjunct","0.9854707,0.9548123,0.95388484,0.92123306,0.91238225,0.90906674,0.8754951,0.87486196,0.8708269,0.86683726,0.8637953,0.840446,0.83237433,0.82073593,0.8145948,0.8057225,0.7990128,0.7973764,0.79549634,0.79193985",1,1,0,0,2,0
1405630409737397_1754803394820095,https://www.facebook.com/1405630409737397_1754803394820095,18/04/2017 2:00,Magic words.,"me: I'm not hungry
dad: traje tacos
me:","me: I'm not hungry
dad: traje tacos
me:",a cat that is in the air,"animal,nature,illustration,horizontal,wildlife,danger,kitten,motion,desktop,tail,water,bird,freedom,isolated,art,image,cat,fly,cute,disjunct","0.98523676,0.9546368,0.9538313,0.9211836,0.9107611,0.90851176,0.876027,0.8730693,0.87052727,0.866565,0.8621564,0.83787733,0.8315314,0.8230773,0.8154352,0.805866,0.8003713,0.7960974,0.79565334,0.7948729",1,0,1,1,2,32
1405630409737397_1772308449736256,https://www.facebook.com/1405630409737397_1772308449736256,21/05/2017 15:00,Magic words.,"me: I'm not hungry
dad: traje tacos
me:","me: I'm not hungry
dad: traje tacos
me:",a cat jumping in the air,"animal,illustration,nature,danger,horizontal,wildlife,motion,tail,kitten,desktop,water,art,freedom,isolated,bird,disjunct,cat,image,no person,one","0.9873339,0.9606738,0.951503,0.9222667,0.917342,0.9035244,0.88540393,0.87217474,0.8653827,0.86356986,0.8583799,0.832377,0.8307714,0.8275567,0.8241023,0.81720316,0.80930483,0.8036213,0.8016927,0.7924845",1,0,1,2,2,34
1405630409737397_1672755413024894,https://www.facebook.com/1405630409737397_1672755413024894,8/11/2016 1:00,Lol I can't even hide it.,"me: I'm not metiche
also me:","me: I'm not metiche
also me:",a man is doing a trick in front of a building,"man,people,street,adult,house,sport,city,family,outdoors,child,expression,architecture,boy,urban,safety,danger,recreation,exercise,building,fun","0.9925071,0.98861796,0.9403866,0.9244841,0.9189669,0.9159728,0.9083135,0.88400227,0.8821331,0.87373936,0.8717785,0.86149704,0.847515,0.8435551,0.8432705,0.8394014,0.8391357,0.8194022,0.8191687,0.8021379",1,1,0,0,6,0
1405630409737397_1695668207400281,https://www.facebook.com/1405630409737397_1695668207400281,2/01/2017 3:00,Lol I can't even hide it.,"me: I'm not metiche
also me:","me: I'm not metiche
also me:",a man is doing a trick in front of a building,"man,people,street,adult,house,sport,city,outdoors,family,child,expression,architecture,boy,urban,safety,danger,recreation,building,exercise,fun","0.9926344,0.98885417,0.94142354,0.9254978,0.91799104,0.9155091,0.91019404,0.8837123,0.88200235,0.8732685,0.87144285,0.8612521,0.84716654,0.84451425,0.8440424,0.84061277,0.83829474,0.8187951,0.8162242,0.79977936",1,0,1,1,6,55
1405630409737397_1719762071657561,https://www.facebook.com/1405630409737397_1719762071657561,8/02/2017 1:00,Occasionally lol.,"me: I'm not metiche
also me:","me: I'm not metiche
also me:",person standing in front of a building,"wall,people,woman,indoors,man,adult,horizontal,business,architecture,one,outdoors,art,family,travel,child,old,concrete,painting,street,wear","0.9787867,0.97396016,0.9563072,0.9500998,0.9441824,0.90995675,0.87227863,0.8627968,0.85846627,0.848609,0.8481662,0.8412052,0.8243624,0.8197855,0.8152877,0.8132292,0.8124642,0.8115754,0.8048932,0.7997745",1,0,1,2,6,37
1405630409737397_1744830419150726,https://www.facebook.com/1405630409737397_1744830419150726,27/03/2017 17:00,Putting technology to good use.,"me: I'm not metiche
also me:","me: I'm not metiche
also me:",two giraffes in a fenced in area,"people,adult,horizontal,portrait,illustration,woman,man,cheerful,technology,business,communication,child,indoors,happiness,fun,modern,vertical,office,looking,vector","0.9907093,0.98475385,0.96841896,0.96294576,0.9548176,0.9531287,0.9522971,0.92895186,0.9115814,0.91156876,0.9036931,0.89657855,0.89134455,0.8691185,0.867661,0.8632537,0.8442346,0.8422261,0.8238704,0.79968053",1,0,1,3,6,48
1405630409737397_1758242511142850,https://www.facebook.com/1405630409737397_1758242511142850,23/04/2017 1:00,Putting technology to good use.,"me: I'm not metiche
also me:","me: I'm not metiche
also me:",two giraffes in a fenced in area,"people,adult,horizontal,portrait,illustration,man,woman,cheerful,business,technology,communication,child,indoors,happiness,fun,modern,vertical,office,looking,vector","0.99067354,0.9846473,0.9685362,0.9626405,0.9540041,0.95236635,0.95231336,0.92832404,0.91178846,0.91173756,0.9042896,0.8957904,0.8916031,0.86773646,0.86526275,0.86288786,0.84467715,0.8413777,0.8250818,0.79905504",1,0,1,4,6,26
1405630409737397_1784529725180795,https://www.facebook.com/1405630409737397_1784529725180795,14/06/2017 11:00,:eyes:,"me: I'm not metiche
also me:","me: I'm not metiche
also me:",a group of people posing for the camera,"woman,young,pretty,people,girl,beautiful,isolated,cute,indoors,sexy,fun,horizontal,attractive,fashion,adolescent,adult,multicultural,leisure,person,desktop","0.9889064,0.96966434,0.9570093,0.92994267,0.9211263,0.92050844,0.9130415,0.9008099,0.89570904,0.8942528,0.8937603,0.8935734,0.89153343,0.8711066,0.8530913,0.84794223,0.8400965,0.83085394,0.8269865,0.82615423",1,0,1,5,6,52
1405630409737397_1797190153914752,https://www.facebook.com/1405630409737397_1797190153914752,9/07/2017 7:00,:eyes:,"me: I'm not metiche
also me:","me: I'm not metiche
also me:",a group of people posing for the camera,"woman,horizontal,people,indoors,pretty,young,adult,fashion,fun,sit,relaxation,friendship,girl,portrait,adolescent,cute,sexy,beautiful,love,child","0.98409057,0.96928346,0.95213866,0.9447898,0.9169884,0.9160977,0.89030945,0.88559103,0.8829832,0.86642283,0.853428,0.8475167,0.8328167,0.828374,0.82202387,0.81701666,0.8013867,0.8011429,0.7911668,0.7891754",1,0,1,6,6,25
1405630409737397_1758208731146228,https://www.facebook.com/1405630409737397_1758208731146228,21/04/2017 11:00,How can you not be obsessed with conchas?,"me: I'm not obsessed with conchas
also me:","me: I'm not obsessed with conchas
also me:",a woman holding a cake,"hand,woman,people,human,illustration,horizontal,desktop,business,isolated,man,adult,symbol,summer,body,square,ball,travel,collage,science,health","0.9741808,0.940834,0.9390142,0.934581,0.9248539,0.88085604,0.8561002,0.8505651,0.82051146,0.80974126,0.79973745,0.7924479,0.7720528,0.7704017,0.76994777,0.7697762,0.76144385,0.75650036,0.7471204,0.7295004",1,1,0,0,1,0
1405630409737397_1772311636402604,https://www.facebook.com/1405630409737397_1772311636402604,24/05/2017 6:00,How can you not be obsessed with conchas?,"me: I'm not obsessed with conchas
also me:","me: I'm not obsessed with conchas
also me:",a woman holding a cake,"hand,woman,people,human,illustration,horizontal,desktop,business,isolated,man,adult,symbol,body,collage,square,summer,ball,travel,science,health","0.9743241,0.940046,0.93734086,0.93469787,0.92610055,0.88069195,0.85577476,0.85184526,0.82383525,0.81094176,0.79623455,0.7943342,0.7728057,0.7720614,0.7685784,0.7682594,0.7642145,0.7595821,0.7388696,0.7337339",1,0,1,1,1,33
1405630409737397_1781480402152394,https://www.facebook.com/1405630409737397_1781480402152394,8/06/2017 8:00,Read my lips.,"me: I'm not obsessed with selena
also me:","me: I'm not obsessed with selena
also me:",a cat wearing a red hat,"woman,bed,pillow,bedroom,young,sleep,girl,love,people,adult,beautiful,sexy,bedtime,cute,relaxation,portrait,indoors,pretty,dream,horizontal","0.98037416,0.96737134,0.93880665,0.93641245,0.92360574,0.92162496,0.9192478,0.9175364,0.91458046,0.9059795,0.9059516,0.9054643,0.88530225,0.87241745,0.8593122,0.85410917,0.85035646,0.8472017,0.8368752,0.8186572",1,1,0,0,1,0
1405630409737397_1799689103664857,https://www.facebook.com/1405630409737397_1799689103664857,13/07/2017 0:00,Read my lips.,"me: I'm not obsessed with selena
also me:","me: I'm not obsessed with selena
also me:",a cat wearing a red hat,"woman,bed,people,adult,bedroom,horizontal,love,indoors,portrait,pillow,sleep,cute,young,bedtime,relaxation,girl,sexy,sofa,fashion,family","0.9784237,0.9623747,0.9476898,0.9443178,0.93700933,0.92903733,0.92408216,0.9234104,0.917979,0.9159527,0.8991568,0.8765969,0.8602318,0.8594798,0.8317425,0.8267162,0.782032,0.7791078,0.7770122,0.77565664",1,0,1,1,1,35
1405630409737397_1756455771321524,https://www.facebook.com/1405630409737397_1756455771321524,17/04/2017 15:00,Don't you even dare look at him.,"me: I'm not the jealous type
also me: (1) ","me: I'm not the jealous type
also me: (1) ",The Weeknd et al. posing for a photo,"man,child,woman,togetherness,people,friendship,fun,squad,adolescent,young,family,teamwork,horizontal,portrait,group,casual,happiness,education,student,group together","0.98602474,0.9760121,0.9675783,0.9664643,0.96407425,0.9638752,0.9530722,0.95305395,0.9287957,0.9274077,0.9260577,0.91940856,0.9075825,0.89094746,0.8887484,0.8866558,0.8781601,0.87530184,0.8725819,0.8628894",1,1,0,0,1,0
1405630409737397_1772309413069493,https://www.facebook.com/1405630409737397_1772309413069493,21/05/2017 20:00,Don't you even dare look at him.,"me: I'm not the jealous type
also me: (1) ","me: I'm not the jealous type
also me: (1) ",The Weeknd et al. posing for a photo,"man,child,woman,togetherness,people,friendship,squad,fun,adolescent,young,family,teamwork,horizontal,portrait,group,casual,happiness,education,student,group together","0.9861355,0.97589433,0.9677816,0.9659916,0.96483433,0.96427405,0.95417523,0.95273775,0.92850006,0.9270476,0.9269503,0.919472,0.9080746,0.8934764,0.89188355,0.88531697,0.88099444,0.8774481,0.8706552,0.86502415",1,0,1,1,1,34
1405630409737397_1818697515097349,https://www.facebook.com/1405630409737397_1818697515097349,19/08/2017 21:00,Me.,"me: I'm not the jealous type
also me: (2)","me: I'm not the jealous type
also me: (2)",a screen shot of a hand,"technology,pill,internet,screen,horizontal,communication,computer,telephone,laptop,World Wide Web,connection,business,computer network,touch,people,monitor,identity,page,browser,display","0.9744377,0.97055435,0.96422625,0.96296424,0.9586186,0.9582968,0.9424597,0.9384893,0.93766606,0.9369356,0.9278571,0.9126433,0.8827231,0.86954856,0.8602768,0.8563375,0.8491045,0.8427113,0.8268162,0.8204017",0,1,0,,,
1405630409737397_1591986784435091,https://www.facebook.com/1405630409737397_1591986784435091,9/05/2016 11:00,I need you.,"me: I'm on a diet
tacos:
Drizzy
@Drake
You need me.","me: I'm on a diet
tacos:
Drizzy
@Drake
You need me.",two giraffes in a fenced in area,"illustration,no person,science,vector,business,horizontal,education,desktop,medicine,abstract,research,conceptual,facts,vectors,text,internet,graphic,design,symbol,biology","0.97109807,0.9662,0.9576612,0.93461835,0.9337963,0.9337158,0.92050207,0.9037132,0.90111065,0.89056104,0.8406892,0.8386986,0.838139,0.83727694,0.833643,0.827634,0.8192296,0.81023055,0.80133736,0.7938528",0,1,0,,,
1405630409737397_1720777424889359,https://www.facebook.com/1405630409737397_1720777424889359,9/02/2017 7:00,Screw it.,"me: I'm on a strict diet
also me:","me: I'm on a strict diet
also me:",a man and a woman posing for a picture with a cell phone,"woman,man,people,young,adult,person,fashion,wear,isolated,success,girl,fun,music,portrait,event,actor,indoors,style,business,education","0.9571486,0.94935465,0.942302,0.895841,0.88443226,0.85904145,0.82606804,0.76053655,0.7484653,0.7454637,0.7353969,0.72502565,0.7219286,0.7056442,0.6766623,0.6738298,0.66286355,0.66162133,0.6538035,0.6486742",1,1,0,0,1,0
1405630409737397_1735612010072567,https://www.facebook.com/1405630409737397_1735612010072567,11/03/2017 7:00,Screw it.,"me: I'm on a strict diet
also me:","me: I'm on a strict diet
also me:",a man and a woman posing for a picture with a cell phone,"woman,man,people,young,adult,person,fashion,wear,isolated,success,girl,fun,music,portrait,event,actor,style,indoors,business,education","0.9578709,0.9488186,0.9426997,0.89681435,0.88476574,0.8596548,0.8307102,0.76269114,0.7485152,0.7433679,0.7379607,0.72473,0.7206503,0.706618,0.6749095,0.6710179,0.66610706,0.6647863,0.65030015,0.6502288",1,0,1,1,1,30
1405630409737397_1748577148776053,https://www.facebook.com/1405630409737397_1748577148776053,3/04/2017 20:00,"Whoops, I meant one *bottle*.","me: I'm only going to have one drink
also me:","me: I'm only going to have one drink
also me:",person standing next to a bottle of beer,"drink,woman,indoors,bottle,alcohol,horizontal,wine,people,adult,glass,food,happiness,bar,cheerful,vertical,enjoyment,restaurant,beer,relaxation,portrait","0.9866812,0.97120523,0.96496016,0.9562606,0.9543159,0.9516741,0.9513312,0.939833,0.9371374,0.9200805,0.90630186,0.9044621,0.899263,0.890797,0.89051604,0.867749,0.84664965,0.84320474,0.8416573,0.83657634",1,1,0,0,1,0
1405630409737397_1762269544073480,https://www.facebook.com/1405630409737397_1762269544073480,29/04/2017 20:00,"Whoops, I meant one *bottle*.","me: I'm only going to have one drink
also me:","me: I'm only going to have one drink
also me:",person standing next to a bottle of beer,"drink,woman,indoors,bottle,alcohol,horizontal,wine,people,adult,glass,food,happiness,vertical,bar,cheerful,enjoyment,relaxation,portrait,beer,restaurant","0.987279,0.97374105,0.96434176,0.9604354,0.95634425,0.95301694,0.9520657,0.943208,0.93747973,0.9230342,0.90331566,0.8986194,0.8954991,0.8937718,0.88558817,0.86920774,0.85131246,0.8400125,0.83307105,0.8267561",1,0,1,1,1,26
1405630409737397_1677199395913829,https://www.facebook.com/1405630409737397_1677199395913829,17/11/2016 1:00,Chente always gets me.,"me: I'm over him
also me:
PLAYING FROM ALBUM
Por Tu Maldito Amor","me: I'm over him
also me:
PLAYING FROM ALBUM
Por Tu Maldito Amor",person laying on the phone,"people,horizontal,woman,man,indoors,technology,adult,child,business,education,presentation,communication,isolated,togetherness,looking,illustration,health,screen,connection,World Wide Web","0.9496022,0.945966,0.9445796,0.9400773,0.91912913,0.9023826,0.8738959,0.8375222,0.8355852,0.80657405,0.79700285,0.7775894,0.7633573,0.754866,0.71960306,0.7168306,0.71559596,0.709213,0.7079581,0.6985226",1,1,0,0,1,0
1405630409737397_1710657839234651,https://www.facebook.com/1405630409737397_1710657839234651,21/01/2017 0:00,Chente always gets me.,"me: I'm over him
also me:
PLAYING FROM ALBUM
Por Tu Maldito Amor","me: I'm over him
also me:
PLAYING FROM ALBUM
Por Tu Maldito Amor",person laying on the phone,"people,horizontal,woman,man,indoors,technology,adult,child,business,education,presentation,communication,isolated,togetherness,looking,illustration,screen,health,connection,World Wide Web","0.95022285,0.9472918,0.9439509,0.93998086,0.92044413,0.90296733,0.8779392,0.83736783,0.8338282,0.8057047,0.7950853,0.77962816,0.76187146,0.757183,0.7192776,0.7173851,0.7122306,0.7092527,0.7067648,0.6991652",1,0,1,1,1,65
1405630409737397_1655477211419381,https://www.facebook.com/1405630409737397_1655477211419381,4/10/2016 8:00,My workout plan.,"me: I'm really going to diet
and exercise this time
also me:","me: I'm really going to diet
and exercise this time
also me:",a bottle of milk next to a refrigerator,"sale,market,food,stock,sell,business,bargain,desktop,shopping,healthy,finance,no person,drink,money,supermarket,commercial,shelf,plastic,text,commerce","0.98255813,0.9815637,0.97465575,0.9726057,0.9653231,0.96048915,0.95884496,0.9347831,0.92566,0.90992594,0.9014354,0.8836636,0.88282096,0.882462,0.87729096,0.8641157,0.85789204,0.8555728,0.8474035,0.842429",0,1,0,,,
1405630409737397_1627050950928674,https://www.facebook.com/1405630409737397_1627050950928674,31/07/2016 11:00,Who says no to churros?!,"me: I'm really sticking to my diet
this time
friend: want to go get churros?
me:","me: I'm really sticking to my diet
this time
friend: want to go get churros?
me:",a person on a surf board in a skate park,"illustration,sketch,vector,child,graphic,cute,fun,toy,animal,little,art,humor,funny,character,smile,cheerful,baby,sky,amusing,image","0.9963819,0.9897969,0.9811382,0.9791952,0.96470654,0.9540142,0.9501819,0.9489735,0.9321661,0.90139455,0.89926374,0.8852929,0.88328743,0.87351656,0.85830677,0.84713674,0.83739084,0.82492167,0.8028869,0.79471886",0,1,0,,,
1405630409737397_1647025008931268,https://www.facebook.com/1405630409737397_1647025008931268,15/09/2016 0:00,Me every day.,"me: I'm so full, I will never
eat again
me 5 mins later:","me: I'm so full, I will never
eat again
me 5 mins later:",a woman taking a picture of a car,"woman,people,adult,young,car,indoors,girl,business,technology,beautiful,sit,cheerful,happiness,pretty,transportation system,person,smile,portrait,looking,computer","0.99167293,0.962469,0.95637137,0.9534876,0.94617397,0.93867075,0.93469274,0.9333098,0.9285608,0.9283731,0.92363745,0.91645646,0.9164233,0.9147888,0.909598,0.8996612,0.89924073,0.8713649,0.8663808,0.8599126",0,1,0,,,
1405630409737397_1760343750932726,https://www.facebook.com/1405630409737397_1760343750932726,24/04/2017 17:00,Literally. :sob:,"me: I'm so stressed I have so much
to do today
also me: spends 3 hours watching
snapchat stories","me: I'm so stressed I have so much
to do today
also me: spends 3 hours watching
snapchat stories",a woman in a mirror,"indoors,adult,horizontal,people,woman,side view,man,technology,sitting,office,computer,window,communication,concentration,connection,desk,happiness,laptop,modern,internet","0.9974636,0.99396455,0.9828185,0.9801486,0.9764148,0.9753467,0.94670963,0.9398222,0.9207597,0.90664077,0.90602815,0.90118426,0.8995224,0.8927566,0.89157665,0.87137306,0.86390996,0.8361128,0.83439493,0.83405006",1,1,0,0,1,0
1405630409737397_1775152372785197,https://www.facebook.com/1405630409737397_1775152372785197,30/05/2017 6:00,Literally. :sob:,"me: I'm so stressed I have so much
to do today
also me: spends 3 hours watching
snapchat stories","me: I'm so stressed I have so much
to do today
also me: spends 3 hours watching
snapchat stories",a woman taking a selfie in a mirror,"indoors,adult,horizontal,people,woman,side view,man,technology,sitting,computer,office,window,communication,concentration,connection,desk,happiness,laptop,modern,internet","0.9974769,0.994141,0.98253953,0.9805244,0.97646767,0.97575164,0.9474454,0.9398287,0.9214777,0.9064288,0.9063667,0.90075445,0.8982526,0.89314836,0.89074093,0.87066764,0.86429954,0.8347103,0.83378327,0.831313",1,0,1,1,1,36
1405630409737397_1756572711309830,https://www.facebook.com/1405630409737397_1756572711309830,18/04/2017 20:00,I'm weak.,"me: I'm watching my figure for
summer
also me:","me: I'm watching my figure for
summer
also me:",a woman sitting at a table with plates of food,"food,breakfast,no person,lunch,delicious,indoors,horizontal,dinner,dawn,health,woman,meal,plate,nutrition,refreshment,cooking,pizza,baking,homemade,bread","0.9576684,0.93872523,0.928661,0.9186139,0.91438353,0.9070435,0.90571654,0.9023427,0.89584225,0.8771343,0.8673396,0.8530593,0.8124706,0.80815256,0.79597414,0.7714188,0.76635695,0.7641176,0.7627281,0.7601441",1,1,0,0,1,0
1405630409737397_1772309943069440,https://www.facebook.com/1405630409737397_1772309943069440,22/05/2017 6:00,I'm weak.,"me: I'm watching my figure for
summer
also me:","me: I'm watching my figure for
summer
also me:",a woman sitting at a table with a plate of food,"food,breakfast,no person,lunch,delicious,indoors,horizontal,dinner,dawn,health,woman,meal,plate,nutrition,refreshment,cooking,homemade,baking,bread,traditional","0.957615,0.9392834,0.93070114,0.9175121,0.9138567,0.9073201,0.9060364,0.9013407,0.89563847,0.876855,0.86462104,0.85089016,0.81433845,0.80775565,0.7949456,0.76952803,0.76467246,0.76407003,0.7639216,0.75875485",1,0,1,1,1,33
1405630409737397_1714116295555472,https://www.facebook.com/1405630409737397_1714116295555472,30/01/2017 3:00,When temptation strikes.,"me: I'm watching my figure
also me:","me: I'm watching my figure
also me:",a woman sitting at a table with a pizza in a restaurant,"woman,lunch,sit,indoors,people,adult,table,meal,relaxation,restaurant,dinner,horizontal,food,breakfast,enjoyment,happiness,cheerful,family,outdoors,chair","0.9854212,0.97159284,0.96794957,0.9659345,0.9649652,0.9551401,0.9488311,0.9363228,0.9315189,0.931003,0.92587197,0.92166114,0.90084946,0.876807,0.83650255,0.8109364,0.80550796,0.8053739,0.7971151,0.7906356",1,1,0,0,1,0
1405630409737397_1743216769312091,https://www.facebook.com/1405630409737397_1743216769312091,27/03/2017 6:00,When temptation strikes.,"me: I'm watching my figure
also me:","me: I'm watching my figure
also me:",a woman sitting at a table with a pizza in a restaurant,"woman,lunch,sit,indoors,people,adult,table,meal,relaxation,restaurant,dinner,horizontal,food,breakfast,enjoyment,happiness,family,cheerful,outdoors,chair","0.9853417,0.9715111,0.96817994,0.965646,0.96483254,0.9545988,0.9476258,0.9352303,0.93091774,0.9294166,0.9250691,0.92159104,0.8995235,0.87785983,0.83727294,0.8066441,0.8052206,0.8029845,0.79785216,0.7894825",1,0,1,1,1,56
1405630409737397_1705320593101709,https://www.facebook.com/1405630409737397_1705320593101709,10/01/2017 7:00,La dieta can wait until February.,"me: it's time to start the diet
also me: pero faltan los tamales
del dÌa de la candelaria","me: it's time to start the diet
also me: pero faltan los tamales
del dÌa de la candelaria",a group of men standing next to a man,"man,people,adult,athlete,wear,uniform,portrait,competition,football,horizontal,basketball,teamwork,veil,lid,cap,ball,race (competition),togetherness,helmet,stadium","0.98533773,0.97605824,0.94773185,0.9445598,0.94264936,0.92017496,0.9134209,0.9063054,0.90511894,0.898458,0.86730385,0.8560966,0.8538088,0.81302166,0.8108715,0.80193496,0.79990435,0.76613855,0.7608527,0.76044",0,1,0,,,
1405630409737397_1718354471798321,https://www.facebook.com/1405630409737397_1718354471798321,7/02/2017 16:00,Y soy Rebelde <U+266B>,"me: I've never been obsessed
with anything
also me:","me: I've never been obsessed
with anything
also me:",a person sitting on a couch,"illustration,people,horizontal,business,collage,paper,no person,symbol,desktop,woman,man,adult,vector,collection,text,design,card,bill,vertical,art","0.97895694,0.9289024,0.91761947,0.9130069,0.8978245,0.89460564,0.8693781,0.8627559,0.8613138,0.8610835,0.8576238,0.84170365,0.8290802,0.822972,0.8088507,0.8059095,0.7716474,0.7692329,0.7609639,0.7483616",1,1,0,0,1,0
1405630409737397_1735614746738960,https://www.facebook.com/1405630409737397_1735614746738960,11/03/2017 12:00,Y soy Rebelde :musical_note:,"me: I've never been obsessed
with anything
also me:","me: I've never been obsessed
with anything
also me:",a person sitting on a couch,"illustration,people,horizontal,business,collage,paper,no person,woman,symbol,desktop,man,adult,vector,collection,text,design,bill,card,vertical,art","0.9786638,0.92949384,0.91741526,0.9122909,0.9015422,0.8931145,0.8691906,0.86182785,0.8616148,0.8614735,0.85801965,0.844856,0.82948613,0.82633555,0.8062984,0.8035488,0.7646584,0.76392484,0.76091945,0.7474006",1,0,1,1,1,32
1405630409737397_1688311434802625,https://www.facebook.com/1405630409737397_1688311434802625,8/12/2016 9:00,ME.,"me: ladies don't take shots
also me:
20 MINUTES LATER","me: ladies don't take shots
also me:
20 MINUTES LATER",Angelique Boyer et al. sitting next to a woman,"woman,horizontal,people,adult,indoors,friendship,sit,togetherness,adolescent,cheerful,man,happiness,communication,young,battle,enjoyment,family,looking,pretty,education","0.990547,0.98044026,0.9791671,0.97129583,0.970681,0.9640585,0.9327396,0.91657144,0.88797915,0.87678295,0.87273777,0.85354805,0.8530247,0.8506238,0.8488351,0.84480333,0.8222648,0.81642425,0.8140739,0.8073646",1,1,0,0,1,0
