status_id,permalink,post_type,video_repost_sharetext,created_time,date,sponsored,video_meme,series,category,format,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1809926515974449,https://www.facebook.com/1405630409737397_1809926515974449,video,"“This piñata grew up in the hood.” 

Watch more Cholos Try here: http://bit.ly/2wihV9C",1/08/2017 16:00,1/08/2017,0,0,Cholo DIY,DIY,Square,0,1,0,,,
1405630409737397_1525923677708069,https://www.facebook.com/1405630409737397_1525923677708069,video,“To be a Chicano is to be yourself...”,10/12/2015 18:00,10/12/2015,0,0,Chicano 2.0,Latino Culture,Regular,0,1,0,,,
1405630409737397_1617580845209018,https://www.facebook.com/1405630409737397_1617580845209018,video,"“When you put any type of numbers on a police officer to perform, we are going to go to the most vulnerable.”",9/07/2016 20:00,9/07/2016,0,1,Video Memes,News & Issues,Square,0,1,0,,,
1405630409737397_1509174609382976,https://www.facebook.com/1405630409737397_1509174609382976,video,"“You can’t expect things to just happen, you have to go out and get them.”  http://ow.ly/UdejK #WeAreAmerica #StandStrongerUS",3/11/2015 20:00,3/11/2015,0,0,WeAreAmerica,Identities,Regular,0,1,0,,,
1405630409737397_1759845560982545,https://www.facebook.com/1405630409737397_1759845560982545,video,"… and they swear they don't act like this.

Like Bad Hombres on Facebook --> Bad Hombres",23/04/2017 16:01,23/04/2017,0,0,Bad Hombres Share,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1635814216719014,https://www.facebook.com/1405630409737397_1635814216719014,video,1 Piñata. 3 Latinos. Who's going to break it open?,19/08/2016 16:15,19/08/2016,0,0,Live,Live,Square,0,1,0,,,
1405630409737397_1720789058221529,https://www.facebook.com/1405630409737397_1720789058221529,video,10 years later and I'm still obsessed with Juanes.,8/02/2017 16:56,8/02/2017,0,0,NA,Celebrity & Gossip,Square,0,1,0,,,
1405630409737397_1753324604967974,https://www.facebook.com/1405630409737397_1753324604967974,video,11M undocumented people in the US could have their lives overturned at any moment. Join our mitú Town Hall on Facebook Live ft. Cristela Alonzo. Check it out! #11for11million,12/04/2017 19:14,12/04/2017,0,0,11for11million,News & Issues,Regular,0,1,0,,,
1405630409737397_1718319595135142,https://www.facebook.com/1405630409737397_1718319595135142,video,2 gotta go,6/02/2017 11:00,6/02/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1599949043638865,https://www.facebook.com/1405630409737397_1599949043638865,video,2 words... CARNE ASADA,27/05/2016 11:43,27/05/2016,1,0,LDDBS,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1696695123964256,https://www.facebook.com/1405630409737397_1696695123964256,video,3 Last Minute Holiday DIYs for your Casa!,24/12/2016 7:00,24/12/2016,0,0,NA,DIY,Square,0,1,0,,,
1405630409737397_1806427216324379,https://www.facebook.com/1405630409737397_1806427216324379,video,40+ legendary colombian musicians come together and create magic!,25/07/2017 20:00,25/07/2017,0,0,NA,Music,Square,0,1,0,,,
1405630409737397_1774142349552866,https://www.facebook.com/1405630409737397_1774142349552866,video,5 reasons Iris Beilin is Fierce.,23/05/2017 16:01,23/05/2017,0,0,Fierce Share,Identities,Square,0,1,0,,,
1405630409737397_1656145291352573,https://www.facebook.com/wearemitu/videos/1656145291352573/,video,5 Things you didn't know were Mexican.,5/10/2016 11:00,5/10/2016,0,0,NA,Latino Culture,Square,1,1,0,0,2,0
1405630409737397_1675029322797503,https://www.facebook.com/1405630409737397_1675029322797503,video,5 Things you didn't know were Mexican.,12/11/2016 20:00,12/11/2016,0,0,NA,Latino Culture,Square,1,0,1,1,2,38
1405630409737397_1797260683907699,https://www.facebook.com/1405630409737397_1797260683907699,video,5 Things you didn't know were Mexican.,8/07/2017 20:00,8/07/2017,0,0,NA,Latino Culture,Square,1,0,1,2,2,238
1405630409737397_1680851768881925,https://www.facebook.com/1405630409737397_1680851768881925,video,55% of flirting is body language.,26/11/2016 11:00,26/11/2016,0,0,NA,Sex & Relationships,Regular,0,1,0,,,
1405630409737397_1707042816262820,https://www.facebook.com/1405630409737397_1707042816262820,video,7 ways to live your best life in 2017,13/01/2017 11:00,13/01/2017,0,0,NA,Other,Square,0,1,0,,,
1405630409737397_1647020688931700,https://www.facebook.com/1405630409737397_1647020688931700,video,A Birthday nightmare.,15/09/2016 16:00,15/09/2016,0,0,Sketch,Other,Square,0,1,0,,,
1405630409737397_1510456365921467,https://www.facebook.com/1405630409737397_1510456365921467,video,A bunch of dudes from Texas decided to mix norteño with punk rock...and it's AMAZING.,5/11/2015 18:05,5/11/2015,0,0,NA,Music,Regular,0,1,0,,,
1405630409737397_1555934504706986,https://www.facebook.com/1405630409737397_1555934504706986,video,A Compton Corridos Singer,19/02/2016 18:00,19/02/2016,0,0,NA,Music,Regular,1,1,0,0,1,0
1405630409737397_1793608524272915,https://www.facebook.com/1405630409737397_1793608524272915,video,A Compton Corridos Singer,2/07/2017 20:00,2/07/2017,0,0,NA,Music,Regular,1,0,1,1,1,499
1405630409737397_1741581709475597,https://www.facebook.com/1405630409737397_1741581709475597,video,A concha cupcake. Genius.,22/03/2017 13:30,22/03/2017,1,0, Legit Local Latinx,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1745926469041121,https://www.facebook.com/1405630409737397_1745926469041121,video,"A cop, playing soccer?!

Like Bad Hombres on Facebook --> Bad Hombres",29/03/2017 16:09,29/03/2017,0,0,Bad Hombres Share,Sports,Square,1,1,0,0,1,0
1405630409737397_1790196624614105,https://www.facebook.com/1405630409737397_1790196624614105,video,"A cop, playing soccer?!

Like Bad Hombres on Facebook --> Bad Hombres",24/06/2017 11:00,24/06/2017,0,0,Bad Hombres Share,Sports,Square,1,0,1,1,1,87
1405630409737397_1656806094619826,https://www.facebook.com/wearemitu/videos/1656806094619826/,video,"A corrido on Trump and his pendejadas
youtube.com/watch?v=pJJAKoGSgFo",7/10/2016 11:00,7/10/2016,0,0,Trump & Hillary Corrido,Citizenship & Politics,Regular,0,1,0,,,
1405630409737397_1803116226655478,https://www.facebook.com/1405630409737397_1803116226655478,video,A Despacito parody with a lot more azúcar.,19/07/2017 11:00,19/07/2017,0,0,Abuela,Music,Square,0,1,0,,,
1405630409737397_1625998541033915,https://www.facebook.com/1405630409737397_1625998541033915,video,A game inspired by Mamas and Abuelitas everywhere.,28/07/2016 16:00,28/07/2016,0,0,NA,Latino Culture,Square,0,1,0,,,
1405630409737397_1499047800395657,https://www.facebook.com/1405630409737397_1499047800395657,video,"A killer clown goes on a murdering rampage in a kids’ party, leaving no survivors while still being at large. Subscribe to www.facebook.com/wearemitu for more videos like this! #mituTERROR

Featuring Social Superstar El Diario de Dross

YouTube: http://bit.ly/1a1sm3k
GOOGLE+: http://goo.gl/UpfvVr
TWITTER: http://bit.ly/1aCnKiW
FACEBOOK!: http://on.fb.me/16XIVcT
BLOG: www.dross.com.ar

********************
From Master of Terror Guillermo Del Toro comes his darkest tale! Crimson Peak, in theaters October 16th, 2015.

********************

Directed by Hans Carrillo 
https://www.facebook.com/hanscarsay

****************

Special thanks to the cast and crew of """"Improvision""""!""",1/10/2015 18:00,1/10/2015,0,0,mituTERROR,Other,Regular,0,1,0,,,
1405630409737397_1653850838248685,https://www.facebook.com/wearemitu/videos/1653850838248685/,video,A light snack has never looked so good!,1/10/2016 11:00,1/10/2016,0,0,LDDBS,Food & Beverages,Square,0,1,0,,,
1405630409737397_1666600410307061,https://www.facebook.com/1405630409737397_1666600410307061,video,A lot of crazy things have happened to Trump's star on the Walk of Fame.,26/10/2016 20:00,26/10/2016,0,0,NA,News & Issues,Square,0,1,0,,,
1405630409737397_1758673521099749,https://www.facebook.com/1405630409737397_1758673521099749,video,A match made in cartoon heaven!,24/04/2017 11:00,24/04/2017,0,0,NA,TV & Movies,Square,1,1,0,0,1,0
1405630409737397_1772285339738567,https://www.facebook.com/1405630409737397_1772285339738567,video,A match made in cartoon heaven!,22/05/2017 20:00,22/05/2017,0,0,NA,TV & Movies,Square,1,0,1,1,1,28
1405630409737397_1705323043101464,https://www.facebook.com/1405630409737397_1705323043101464,video,A multi-purpose tool.,10/01/2017 11:00,10/01/2017,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1582590732041363,https://www.facebook.com/1405630409737397_1582590732041363,video,A pachanga in your mouth.,18/04/2016 18:00,18/04/2016,0,0,LDDBS,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1507516712882099,https://www.facebook.com/1405630409737397_1507516712882099,video,"A secret Russian Roulette betting circle is dismantled after a year long investigation goes south as one of the undercover officers is found dead in a small room. Subscribe to www.facebook.com/wearemitu for more videos like this! #mituTERROR El Diario de Dross


********************
From Master of Terror Guillermo Del Toro comes his darkest tale! Crimson Peak, in theaters October 16th, 2015.

********************

Directed by Hans Carrillo 
https://www.facebook.com/hanscarsay

****************

Special thanks to the cast and crew of """"Improvision""""!",29/10/2015 20:20,29/10/2015,0,0,mituTERROR,Other,Regular,0,1,0,,,
1405630409737397_1740578809575887,https://www.facebook.com/1405630409737397_1740578809575887,video,"A well balanced diet.

Like Bad Hombres on Facebook --> Bad Hombres",19/03/2017 16:12,19/03/2017,0,0,Bad Hombres Share,Food & Beverages,Square,0,1,0,,,
1405630409737397_1505604276406676,https://www.facebook.com/1405630409737397_1505604276406676,video,"A young and innocent girl from a small town is in fact a cold-blooded murderer with an appetite for the macabre. Subscribe to www.facebook.com/wearemitu for more videos like this! #mituTERROR

Featuring Social Superstar Dross Rotzank!  

YouTube: http://bit.ly/1a1sm3k
GOOGLE+: http://goo.gl/UpfvVr
TWITTER: http://bit.ly/1aCnKiW
FACEBOOK!: http://on.fb.me/16XIVcT
BLOG: www.dross.com.ar

********************
From Master of Terror Guillermo Del Toro comes his darkest tale! Crimson Peak, in theaters October 16th, 2015.

********************

Directed by Hans Carrillo
https://www.facebook.com/hanscarsay

****************

Special thanks to the cast and crew of """"Improvision""""!",22/10/2015 20:00,22/10/2015,0,0,mituTERROR,Other,Regular,0,1,0,,,
1405630409737397_1797077500592684,https://www.facebook.com/1405630409737397_1797077500592684,video,Abuela and technology combined is a powerful force. Download the mitú GIF app now! --> http://bit.ly/GifEmojiKeyboard,7/07/2017 11:00,7/07/2017,0,0,Abuela,Family & Friends,Square,0,1,0,,,
1405630409737397_1707303209570114,https://www.facebook.com/1405630409737397_1707303209570114,video,Abuela bragging at its finest.,16/01/2017 16:00,16/01/2017,0,0,Abuela,Family & Friends,Square,1,1,0,0,2,0
1405630409737397_1724359551197813,https://www.facebook.com/1405630409737397_1724359551197813,video,Abuela bragging at its finest.,16/02/2017 7:00,16/02/2017,0,0,Abuela,Family & Friends,Square,1,0,1,1,2,31
1405630409737397_1744759835824451,https://www.facebook.com/1405630409737397_1744759835824451,video,Abuela bragging at its finest.,28/03/2017 7:00,28/03/2017,0,0,Abuela,Family & Friends,Square,1,0,1,2,2,40
1405630409737397_1656594577974311,https://www.facebook.com/wearemitu/videos/1656594577974311/,video,Abuela Braves The Storm.,6/10/2016 11:00,6/10/2016,0,0,Abuela,Family & Friends,Regular,0,1,0,,,
1405630409737397_1751017721865329,https://www.facebook.com/1405630409737397_1751017721865329,video,Abuela on vacaciones in Colombia!,8/04/2017 11:00,8/04/2017,0,0,Abuela,Latino Culture,Regular,0,1,0,,,
1405630409737397_1627717530862016,https://www.facebook.com/1405630409737397_1627717530862016,video,Abuela will always find an excuse to make something free.,1/08/2016 16:00,1/08/2016,0,0,Sketch,Family & Friends,Square,0,1,0,,,
1405630409737397_1806228023010965,https://www.facebook.com/1405630409737397_1806228023010965,video,Abuela: Destroyer of Malcriados,25/07/2017 11:00,25/07/2017,0,0,Abuela,Latino Culture,Square,0,1,0,,,
1405630409737397_1778007119166389,https://www.facebook.com/1405630409737397_1778007119166389,video,Abuelas are natural-born innovators.,2/06/2017 11:00,2/06/2017,0,0,Abuela,Family & Friends,Square,1,1,0,0,1,0
1405630409737397_1793557504278017,https://www.facebook.com/1405630409737397_1793557504278017,video,Abuelas are natural-born innovators.,4/07/2017 20:00,4/07/2017,0,0,Abuela,Family & Friends,Square,1,0,1,1,1,32
1405630409737397_1653861074914328,https://www.facebook.com/wearemitu/videos/1653861074914328/,video,Abuelita being an OG.,3/10/2016 7:00,3/10/2016,0,1,Video Memes,Family & Friends,Square,1,1,0,0,1,0
1405630409737397_1688871301413305,https://www.facebook.com/1405630409737397_1688871301413305,video,Abuelita being an OG.,8/12/2016 20:00,8/12/2016,0,1,Video Memes,Family & Friends,Square,1,0,1,1,1,66
1405630409737397_1667682556865513,https://www.facebook.com/1405630409737397_1667682556865513,video,Abuelita for president!,30/10/2016 16:00,30/10/2016,0,0,Abuela,Citizenship & Politics,Regular,1,1,0,0,2,0
1405630409737397_1691304561169979,https://www.facebook.com/1405630409737397_1691304561169979,video,Abuelita for president!,13/12/2016 7:00,13/12/2016,0,0,Abuela,Citizenship & Politics,Regular,1,0,1,1,2,44
1405630409737397_1710239975943104,https://www.facebook.com/1405630409737397_1710239975943104,video,Abuelita for president!,20/01/2017 7:00,20/01/2017,0,0,Abuela,Citizenship & Politics,Regular,1,0,1,2,2,38
1405630409737397_1662418927391876,https://www.facebook.com/1405630409737397_1662418927391876,video,Abuelita to the rescue!,19/10/2016 20:00,19/10/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1625542694412833,https://www.facebook.com/1405630409737397_1625542694412833,video,Add a zing with Tajin.,28/07/2016 20:00,28/07/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1610630922570677,https://www.facebook.com/1405630409737397_1610630922570677,video,"Adventure + City= The Best Summer Ever!

#marinelaadventure",22/06/2016 11:00,22/06/2016,1,0,NA,Other,Regular,0,1,0,,,
1405630409737397_1621273318173104,https://www.facebook.com/1405630409737397_1621273318173104,video,Afro Latina Feminism 101,18/07/2016 11:45,18/07/2016,0,0,NA,Identities,Regular,0,1,0,,,
1405630409737397_1528365627463874,https://www.facebook.com/1405630409737397_1528365627463874,video,"Afro-Chicano, YES that’s a thing.",15/12/2015 18:00,15/12/2015,0,0,Chicano 2.0,Identities,Regular,1,1,0,0,1,0
1405630409737397_1678664239100678,https://www.facebook.com/1405630409737397_1678664239100678,video,"Afro-Chicano, YES that’s a thing.",19/11/2016 16:00,19/11/2016,0,0,Chicano 2.0,Identities,Regular,1,0,1,1,1,340
1405630409737397_1635857203381382,https://www.facebook.com/1405630409737397_1635857203381382,video,Afro-Latinas and proud.,20/08/2016 11:00,20/08/2016,0,0,NA,Latino Culture,Square,0,1,0,,,
1405630409737397_1590927654541004,https://www.facebook.com/1405630409737397_1590927654541004,video,"After hearing her speak, Latinos changed their minds.",6/05/2016 18:00,6/05/2016,0,0,NA,Citizenship & Politics,Regular,0,1,0,,,
1405630409737397_1519397348360702,https://www.facebook.com/1405630409737397_1519397348360702,video,"After watching Leslie’s surprise thank you to her mom, you’ll want to run to find your parents to hug them. #ThankYou Lezlee Hornedo",26/11/2015 18:00,26/11/2015,0,0,NA,Family & Friends,Regular,0,1,0,,,
1405630409737397_1717763731857395,https://www.facebook.com/1405630409737397_1717763731857395,video,"After Years of Separation, families Reconnect and Regain Hope.",2/02/2017 16:00,2/02/2017,0,0,NA,Identities,Regular,1,1,0,0,2,0
1405630409737397_1718239538476481,https://www.facebook.com/1405630409737397_1718239538476481,video,"After Years of Separation, families Reconnect and Regain Hope.",3/02/2017 16:00,3/02/2017,0,0,NA,Identities,Regular,1,0,1,1,2,1
1405630409737397_1754412124859222,https://www.facebook.com/1405630409737397_1754412124859222,video,"After Years of Separation, families Reconnect and Regain Hope.",14/04/2017 7:00,14/04/2017,0,0,NA,Identities,Regular,1,0,1,2,2,70
1405630409737397_1743283365972098,https://www.facebook.com/1405630409737397_1743283365972098,video,"Ah, pero anoche...",25/03/2017 16:00,25/03/2017,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1546621695638267,https://www.facebook.com/1405630409737397_1546621695638267,video,All girls on a diet...,28/01/2016 11:00,28/01/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1758643211102780,https://www.facebook.com/1405630409737397_1758643211102780,video,All hail the queen of recycling!,22/04/2017 11:00,22/04/2017,0,0,Abuela,Latino Culture,Square,1,1,0,0,1,0
